TITLE	
DATA TYPE	ULTRAVIOLET SPECTRUM
ORIGIN	JASCO
OWNER	
DATE	2024/11/23
TIME	02:53:02
SPECTROMETER/DATA SYSTEM	JASCO Corp., V-760, Rev. 1.00
DELTAX	-0.5
XUNITS	NANOMETERS
YUNITS	ABSORBANCE
FIRSTX	  500.0000
LASTX	  250.0000
NPOINTS	     501
FIRSTY	     0.00323
MAXY	     1.25536
MINY	     0.00247
XYDATA
362	0.048323	0.0480888	0.0478866	0.0473724	0.0471544	0.0467939	0.0465626	0.04599	0.0459791	0.0456842	0.0454449	0.0452888	0.0451039	0.0451156	0.0450481	0.0451793	0.0454768	0.0465947	0.0501233	0.0585962	0.0731792	0.0919622	0.113234	0.134576	0.155198	0.174426	0.191365	0.206736	0.221175	0.233595	0.244422	0.253827	0.262341	0.270128	0.277648	0.284044	0.290674	0.297473	0.307539	0.313846	0.322331	0.329332	0.339666	0.349543	0.353793	0.356933
361.5	0.0541509	0.0540149	0.0537746	0.0532194	0.053023	0.0526334	0.0524479	0.0518461	0.0517886	0.051467	0.0512418	0.0511494	0.0508533	0.0509181	0.0508582	0.0509526	0.0512659	0.0524004	0.056133	0.064815	0.0797345	0.0989629	0.120623	0.142365	0.163353	0.183045	0.200193	0.215878	0.230557	0.243258	0.254328	0.263845	0.272573	0.280417	0.288161	0.294718	0.301553	0.308476	0.318839	0.325328	0.334217	0.341466	0.352243	0.362564	0.367002	0.370325
361	0.060632	0.0604735	0.0601014	0.0597296	0.0593682	0.0589541	0.0587991	0.0581771	0.0581088	0.0579611	0.057573	0.0574944	0.0572278	0.0572778	0.0571991	0.057364	0.0576892	0.0588995	0.0626098	0.0715936	0.0868027	0.106327	0.128338	0.150545	0.171942	0.191819	0.209311	0.22509	0.240104	0.253085	0.264228	0.273927	0.282749	0.290809	0.298648	0.305361	0.312466	0.319551	0.330219	0.336881	0.346095	0.353742	0.364864	0.375756	0.380416	0.383818
360.5	0.0677273	0.0676149	0.0672929	0.0668402	0.0664978	0.0660793	0.0659273	0.0653711	0.0652368	0.0650663	0.0646724	0.0646511	0.0643592	0.0643607	0.0643317	0.0644169	0.0648097	0.0660659	0.0699368	0.0790241	0.0945864	0.114465	0.136729	0.159327	0.180941	0.201118	0.218753	0.234793	0.250084	0.263126	0.274438	0.284359	0.293316	0.30139	0.309403	0.316327	0.323591	0.330826	0.341905	0.348672	0.358276	0.366288	0.377867	0.389128	0.394091	0.397624
360	0.075472	0.0754624	0.0750625	0.0747501	0.0742941	0.0738535	0.0736623	0.0732404	0.0730365	0.0729643	0.0725667	0.0722754	0.0721691	0.0721146	0.0721957	0.0722845	0.0727737	0.0740134	0.0779096	0.0871695	0.102941	0.123042	0.145646	0.168545	0.190352	0.210662	0.228644	0.244702	0.260231	0.273362	0.284883	0.294843	0.303984	0.312198	0.320305	0.327418	0.334914	0.342332	0.35389	0.360722	0.370645	0.379046	0.391038	0.402805	0.40794	0.411539
359.5	0.0840043	0.0840386	0.0837111	0.0833654	0.0829915	0.0825396	0.0822963	0.0819314	0.0818043	0.0815365	0.0811598	0.0808764	0.0808144	0.0807422	0.08085	0.0809869	0.0814527	0.0827137	0.0866973	0.0961509	0.112093	0.132411	0.155126	0.178282	0.200304	0.220813	0.238757	0.255216	0.270726	0.283916	0.295599	0.305767	0.315012	0.323163	0.331473	0.338861	0.346348	0.353996	0.366011	0.373073	0.383458	0.391943	0.404547	0.41679	0.422012	0.425764
359	0.0932401	0.0934295	0.0930148	0.0927142	0.0922602	0.0918687	0.0915859	0.0912331	0.0910985	0.0908833	0.0905079	0.0902119	0.0900375	0.090019	0.0902105	0.0903289	0.0909338	0.092154	0.0961859	0.105724	0.121781	0.142278	0.16511	0.188507	0.210495	0.231139	0.249387	0.265827	0.281482	0.294683	0.306416	0.316655	0.325911	0.334289	0.342666	0.350256	0.358025	0.365834	0.378429	0.38554	0.396393	0.405213	0.418075	0.430892	0.436391	0.440158
358.5	0.103032	0.103285	0.102983	0.102567	0.102263	0.101897	0.101517	0.101193	0.101066	0.100918	0.100398	0.100136	0.0999212	0.0999667	0.10019	0.100285	0.10085	0.102167	0.106272	0.115943	0.13212	0.15268	0.175519	0.199218	0.221209	0.241858	0.260143	0.276701	0.292364	0.305618	0.317327	0.327624	0.336874	0.345345	0.353962	0.361681	0.369716	0.377747	0.390862	0.398073	0.409466	0.418534	0.431781	0.445313	0.450862	0.454906
358	0.113499	0.113797	0.113509	0.113033	0.112856	0.112423	0.11203	0.11175	0.111572	0.111482	0.11095	0.110751	0.110447	0.110529	0.110677	0.110914	0.1115	0.112865	0.117015	0.126758	0.14296	0.163639	0.186524	0.210202	0.232248	0.2529	0.271335	0.287872	0.303553	0.31675	0.328575	0.338746	0.348086	0.356523	0.365292	0.373266	0.381699	0.389992	0.403532	0.410894	0.422728	0.432163	0.44578	0.459708	0.465601	0.469702
357.5	0.124431	0.124816	0.124435	0.124013	0.123738	0.123373	0.122984	0.122687	0.122594	0.122529	0.12196	0.121722	0.121529	0.121494	0.121719	0.121984	0.12255	0.124053	0.12814	0.137997	0.154184	0.174916	0.197773	0.221515	0.243586	0.264209	0.282652	0.299204	0.314679	0.327873	0.339692	0.349911	0.359268	0.367714	0.376874	0.384866	0.393653	0.402195	0.416197	0.423803	0.435983	0.445708	0.459892	0.474381	0.480431	0.48461
357	0.135651	0.136264	0.135903	0.135336	0.135164	0.1349	0.134405	0.134165	0.134082	0.133956	0.13358	0.133247	0.133085	0.133035	0.133175	0.133523	0.134163	0.135675	0.139836	0.149622	0.165939	0.18667	0.209523	0.233149	0.255074	0.275774	0.294114	0.310797	0.326139	0.339302	0.351014	0.361195	0.370645	0.379189	0.388472	0.396848	0.40587	0.414736	0.42925	0.436977	0.449666	0.459615	0.474332	0.48913	0.495575	0.49981
356.5	0.147224	0.148006	0.147543	0.14708	0.146896	0.146602	0.146139	0.145871	0.145886	0.14574	0.145407	0.145021	0.144874	0.144916	0.145011	0.145495	0.146153	0.147684	0.15182	0.161696	0.178008	0.198651	0.221446	0.244924	0.26695	0.287555	0.305821	0.322449	0.337656	0.350918	0.36241	0.372593	0.38211	0.390647	0.400236	0.408856	0.41817	0.427349	0.442242	0.450505	0.463564	0.473665	0.488875	0.504178	0.51092	0.515221
356	0.158989	0.159839	0.1595	0.15884	0.158875	0.15859	0.158079	0.157756	0.157757	0.157575	0.157369	0.157194	0.156868	0.15691	0.157039	0.157442	0.158236	0.159796	0.164008	0.173846	0.190222	0.210803	0.233512	0.256922	0.278837	0.299348	0.317707	0.334265	0.349354	0.362613	0.373883	0.384092	0.393604	0.402103	0.41208	0.420939	0.430551	0.440116	0.455428	0.464008	0.477489	0.487736	0.503626	0.519282	0.526288	0.53071
355.5	0.17081	0.17194	0.171402	0.170839	0.170783	0.170502	0.170139	0.169686	0.169732	0.169626	0.169474	0.169292	0.168844	0.168968	0.169113	0.169628	0.170505	0.172136	0.176203	0.186176	0.202463	0.222992	0.245754	0.268964	0.290866	0.311276	0.32965	0.345983	0.361071	0.374249	0.385479	0.395567	0.405013	0.4137	0.423871	0.432882	0.442947	0.452944	0.468573	0.477523	0.491262	0.501935	0.518281	0.534462	0.541771	0.546253
355	0.182688	0.18388	0.183475	0.182815	0.182844	0.182525	0.182181	0.181803	0.18178	0.181663	0.18157	0.181284	0.181054	0.181133	0.181271	0.18175	0.182683	0.184437	0.188613	0.198545	0.214817	0.235258	0.258033	0.281074	0.302934	0.323252	0.341469	0.357864	0.372852	0.386016	0.397102	0.407194	0.416716	0.425359	0.435821	0.445019	0.455389	0.465774	0.481696	0.491073	0.505195	0.516173	0.533171	0.54968	0.557107	0.56175
354.5	0.194662	0.196036	0.195526	0.194914	0.194892	0.194534	0.194324	0.193917	0.193932	0.193856	0.193911	0.193547	0.19331	0.19337	0.193524	0.194106	0.19517	0.196931	0.201027	0.211156	0.227329	0.247718	0.270591	0.293287	0.3151	0.335504	0.353529	0.369842	0.384799	0.397812	0.409028	0.418929	0.428464	0.437247	0.447776	0.457283	0.468047	0.478721	0.495051	0.504794	0.519235	0.530566	0.548074	0.564987	0.572652	0.577189
354	0.206738	0.208193	0.207801	0.207089	0.20708	0.20682	0.206462	0.206189	0.206227	0.206145	0.20627	0.205808	0.205676	0.205816	0.206045	0.206563	0.207703	0.209523	0.21375	0.223715	0.239999	0.260312	0.283148	0.305747	0.327414	0.347647	0.36566	0.381903	0.396735	0.409728	0.420839	0.430796	0.440259	0.44905	0.459942	0.469587	0.480608	0.491558	0.508324	0.518409	0.533419	0.544843	0.562965	0.580375	0.588074	0.592745
353.5	0.218929	0.220491	0.220108	0.219394	0.219453	0.219193	0.218837	0.218556	0.218586	0.21853	0.218808	0.218289	0.218116	0.218334	0.218628	0.21929	0.220537	0.2223	0.226542	0.236549	0.252794	0.273124	0.295864	0.318393	0.339865	0.359929	0.377955	0.394096	0.408889	0.421779	0.432908	0.442612	0.452039	0.461045	0.471883	0.48191	0.493296	0.504531	0.521755	0.532105	0.547519	0.559195	0.577653	0.595373	0.603534	0.608178
353	0.231258	0.232991	0.232548	0.231887	0.231802	0.231643	0.231367	0.231101	0.231111	0.231053	0.231422	0.230852	0.230808	0.2311	0.231472	0.232096	0.233331	0.235198	0.239654	0.249664	0.265766	0.286048	0.308747	0.331192	0.352583	0.372446	0.390245	0.406282	0.421002	0.433802	0.444899	0.454553	0.464043	0.47286	0.483838	0.494052	0.505893	0.51725	0.534948	0.545456	0.561362	0.573326	0.592149	0.610449	0.618599	0.623351
352.5	0.243762	0.245669	0.245348	0.244546	0.244528	0.24444	0.244246	0.243902	0.243891	0.243879	0.244394	0.243842	0.243751	0.244068	0.244625	0.245215	0.246598	0.248548	0.25298	0.263152	0.27908	0.299193	0.321732	0.344172	0.365221	0.385124	0.402773	0.418654	0.43327	0.445928	0.457071	0.466567	0.475885	0.484807	0.495846	0.506364	0.518406	0.530052	0.548275	0.558838	0.574937	0.587392	0.606465	0.62528	0.633614	0.638224
352	0.256778	0.25887	0.258502	0.257877	0.257695	0.257633	0.257375	0.257231	0.257342	0.257312	0.257865	0.257147	0.257147	0.257658	0.258222	0.259102	0.260347	0.262369	0.266872	0.277159	0.292906	0.312905	0.335266	0.357554	0.378488	0.398309	0.415433	0.431218	0.445717	0.458169	0.469316	0.478666	0.487879	0.496788	0.507993	0.518652	0.530837	0.54275	0.561325	0.572098	0.588504	0.601275	0.620681	0.640002	0.648391	0.653096
351.5	0.270071	0.272238	0.272164	0.271504	0.271325	0.271347	0.270992	0.270974	0.271147	0.271172	0.271713	0.271007	0.271171	0.271592	0.272298	0.273213	0.274574	0.276653	0.281235	0.291423	0.307166	0.327009	0.349058	0.371202	0.391843	0.411384	0.428433	0.443969	0.458297	0.470529	0.481622	0.490788	0.499884	0.508804	0.520102	0.530933	0.543165	0.555357	0.574348	0.585221	0.601918	0.614984	0.634705	0.654252	0.662809	0.667573
351	0.283954	0.286348	0.286329	0.285674	0.28542	0.285569	0.285234	0.28527	0.285514	0.285605	0.286313	0.285584	0.285723	0.28632	0.287031	0.288082	0.289461	0.291573	0.296204	0.306327	0.32207	0.341666	0.363355	0.385329	0.405719	0.425023	0.441572	0.456873	0.471025	0.483021	0.494073	0.503017	0.511901	0.520823	0.532099	0.54319	0.555608	0.567802	0.587226	0.598144	0.615098	0.628429	0.648469	0.668503	0.677032	0.681883
350.5	0.298304	0.300905	0.300923	0.300216	0.300042	0.300174	0.29986	0.300034	0.300244	0.300327	0.301077	0.300485	0.300753	0.301377	0.302181	0.303243	0.304754	0.30696	0.311622	0.321512	0.337266	0.356552	0.377851	0.399553	0.419571	0.438579	0.454942	0.469955	0.483853	0.495641	0.506281	0.515172	0.523968	0.532706	0.544083	0.555238	0.56766	0.580069	0.599686	0.610781	0.627752	0.641589	0.661878	0.682141	0.69088	0.69564
350	0.313239	0.316044	0.315882	0.315378	0.31512	0.315279	0.315164	0.31522	0.315583	0.315799	0.31658	0.316042	0.316332	0.317052	0.31781	0.319077	0.320555	0.322898	0.327571	0.33748	0.353017	0.372027	0.392813	0.414153	0.433779	0.452534	0.468472	0.483166	0.496784	0.508271	0.518643	0.527358	0.535868	0.544697	0.555939	0.567256	0.579724	0.592184	0.612057	0.623243	0.640369	0.654306	0.674934	0.695617	0.704196	0.709113
349.5	0.328553	0.331611	0.331481	0.330928	0.330772	0.331013	0.330917	0.331014	0.331493	0.331719	0.33241	0.33222	0.332543	0.333259	0.333975	0.335255	0.336912	0.339399	0.344016	0.353795	0.369198	0.387806	0.40827	0.42909	0.448352	0.466713	0.482261	0.496455	0.510035	0.521121	0.531067	0.539757	0.548172	0.556635	0.567994	0.579236	0.591703	0.604264	0.624256	0.635452	0.652713	0.666912	0.687813	0.708793	0.717365	0.722252
349	0.344317	0.347471	0.347362	0.346847	0.346938	0.34707	0.347065	0.347206	0.347683	0.348054	0.348813	0.348715	0.348966	0.349717	0.350577	0.352082	0.353846	0.356274	0.360831	0.370594	0.385699	0.403996	0.424004	0.444235	0.463011	0.481059	0.496253	0.509927	0.523106	0.53385	0.543622	0.551961	0.560111	0.568501	0.579849	0.590996	0.603431	0.616072	0.636076	0.647533	0.664831	0.679174	0.700197	0.721449	0.730085	0.734926
348.5	0.360376	0.363569	0.363417	0.363015	0.363251	0.363393	0.363348	0.363648	0.364194	0.364709	0.365398	0.365332	0.365813	0.366589	0.367493	0.369018	0.370793	0.3733	0.37784	0.387367	0.402352	0.420215	0.439925	0.459523	0.477924	0.495252	0.510164	0.523422	0.536171	0.546579	0.556025	0.564023	0.572122	0.580253	0.591553	0.602407	0.61485	0.62757	0.647459	0.658987	0.676496	0.690897	0.712296	0.733533	0.742174	0.747219
348	0.376483	0.379843	0.379771	0.379368	0.379663	0.37989	0.380004	0.380334	0.380849	0.381478	0.382257	0.38227	0.382888	0.383544	0.38464	0.386178	0.388005	0.390658	0.395145	0.404505	0.419125	0.436574	0.455771	0.47472	0.492494	0.50933	0.523894	0.536781	0.549038	0.559129	0.568194	0.575959	0.583813	0.591835	0.602839	0.613583	0.626019	0.638543	0.658608	0.670073	0.687698	0.702151	0.723657	0.745277	0.753895	0.758857
347.5	0.393051	0.39651	0.396285	0.395995	0.396355	0.396524	0.396848	0.397253	0.397665	0.39844	0.399295	0.39942	0.400056	0.400937	0.401994	0.403609	0.405457	0.408118	0.412636	0.421885	0.436096	0.453108	0.47172	0.490162	0.507294	0.523572	0.537553	0.550168	0.562028	0.571669	0.580343	0.587751	0.595474	0.603174	0.614049	0.624613	0.636995	0.649198	0.669392	0.680719	0.698417	0.713135	0.734563	0.756636	0.765082	0.76999
347	0.409808	0.413179	0.413085	0.412804	0.413302	0.413555	0.413889	0.414297	0.414822	0.415647	0.416449	0.416718	0.417462	0.418291	0.419545	0.421283	0.423199	0.425841	0.43033	0.439559	0.453233	0.469839	0.487753	0.505595	0.522059	0.537855	0.551415	0.563555	0.574779	0.584152	0.59259	0.599654	0.607104	0.614517	0.62513	0.635415	0.647501	0.659797	0.679974	0.691374	0.708961	0.723691	0.745168	0.767366	0.775926	0.780661
346.5	0.426645	0.43005	0.4299	0.42984	0.430302	0.430655	0.431162	0.431495	0.432252	0.433041	0.433927	0.434368	0.434956	0.435946	0.437224	0.439132	0.440999	0.443682	0.448282	0.457378	0.470521	0.486589	0.503985	0.521152	0.537098	0.552167	0.565061	0.576718	0.587455	0.596585	0.604599	0.611352	0.618496	0.62562	0.63598	0.646026	0.657882	0.670051	0.690148	0.701479	0.719325	0.733728	0.755221	0.777768	0.786121	0.790997
346	0.443441	0.446876	0.446906	0.446794	0.44735	0.447747	0.448224	0.448678	0.449424	0.450271	0.451219	0.451723	0.452494	0.45344	0.454894	0.456896	0.458743	0.461489	0.466057	0.475084	0.487704	0.503168	0.520118	0.536484	0.551766	0.56615	0.578545	0.589629	0.599951	0.608768	0.616318	0.622714	0.629612	0.636267	0.646504	0.65617	0.667833	0.679716	0.699895	0.711003	0.728691	0.743274	0.76472	0.787315	0.795812	0.800516
345.5	0.460364	0.463771	0.463825	0.463946	0.464548	0.464633	0.465383	0.465977	0.466865	0.467879	0.468724	0.469212	0.469886	0.471101	0.472671	0.474752	0.476502	0.479337	0.483846	0.492816	0.505074	0.519823	0.536106	0.55177	0.566323	0.580181	0.592005	0.602547	0.61214	0.620531	0.627782	0.633746	0.640328	0.646606	0.65655	0.666088	0.677341	0.689059	0.709005	0.720023	0.73783	0.752084	0.773741	0.796434	0.804639	0.809693
345	0.4774	0.480981	0.481224	0.481291	0.481932	0.482028	0.482806	0.483493	0.484431	0.485692	0.486405	0.486915	0.487728	0.489038	0.490911	0.492764	0.494596	0.497669	0.501887	0.51068	0.522588	0.536547	0.552177	0.567147	0.581093	0.594085	0.605301	0.615363	0.624417	0.632276	0.639253	0.644855	0.651039	0.656944	0.666583	0.67582	0.686645	0.698128	0.717872	0.72871	0.746393	0.760667	0.782498	0.805232	0.81339	0.818323
344.5	0.494514	0.498516	0.498796	0.498951	0.499473	0.499678	0.500568	0.501172	0.502279	0.503481	0.504308	0.505057	0.50574	0.507148	0.509039	0.511172	0.51288	0.515918	0.520333	0.528765	0.540206	0.553392	0.568205	0.582522	0.59564	0.607975	0.618576	0.627983	0.63643	0.643834	0.650362	0.655553	0.661463	0.66706	0.676184	0.685206	0.695633	0.706831	0.726376	0.737041	0.754741	0.768876	0.790669	0.813622	0.821779	0.826423
344	0.511919	0.516007	0.516433	0.5165	0.517162	0.517466	0.518324	0.518797	0.520077	0.52144	0.522171	0.523114	0.523801	0.525372	0.527322	0.529357	0.531282	0.534272	0.53859	0.546619	0.557807	0.570251	0.584146	0.597791	0.610144	0.621766	0.631821	0.640448	0.648263	0.655195	0.66126	0.666141	0.671654	0.676815	0.685625	0.694237	0.704189	0.715122	0.734393	0.744807	0.76254	0.776602	0.798407	0.821123	0.829416	0.833957
343.5	0.529228	0.533721	0.53421	0.534273	0.535052	0.53532	0.536233	0.536737	0.538081	0.539491	0.540331	0.541334	0.541937	0.543481	0.545754	0.547773	0.549714	0.552813	0.557069	0.564786	0.575428	0.587164	0.600132	0.612869	0.624466	0.635451	0.644689	0.652575	0.659767	0.666325	0.671961	0.676458	0.681441	0.686257	0.694737	0.702757	0.712517	0.72322	0.742178	0.752415	0.770207	0.783777	0.80591	0.828622	0.836627	0.841045
343	0.546751	0.551617	0.551914	0.552185	0.552924	0.553125	0.554035	0.554788	0.556117	0.557596	0.558558	0.559686	0.56029	0.561771	0.564006	0.566181	0.568218	0.571386	0.575471	0.582906	0.592863	0.603911	0.616016	0.627809	0.63872	0.648813	0.657292	0.664615	0.671384	0.677096	0.682179	0.686278	0.690989	0.695367	0.703478	0.711139	0.720658	0.730909	0.749401	0.759327	0.777127	0.790725	0.812759	0.83552	0.84351	0.847872
342.5	0.564218	0.569484	0.569772	0.570005	0.57078	0.571031	0.571934	0.572729	0.574083	0.575608	0.57671	0.577774	0.578522	0.580067	0.582514	0.584634	0.586586	0.589991	0.593817	0.600992	0.610355	0.620686	0.631734	0.642747	0.652596	0.661958	0.669849	0.676398	0.682592	0.687508	0.692446	0.695876	0.700095	0.704149	0.711801	0.718936	0.728213	0.737997	0.75628	0.766078	0.783699	0.797285	0.819252	0.841908	0.849807	0.854173
342	0.581834	0.587248	0.587401	0.58782	0.588564	0.588812	0.589838	0.590916	0.592089	0.593778	0.594929	0.595932	0.596569	0.598467	0.600798	0.602915	0.605095	0.608318	0.6121	0.618829	0.627586	0.63717	0.647202	0.657404	0.666459	0.674933	0.681946	0.687852	0.693433	0.69763	0.702326	0.705272	0.709047	0.712505	0.719846	0.726559	0.735372	0.744898	0.762914	0.77261	0.789977	0.803364	0.82536	0.848057	0.855861	0.860119
341.5	0.599199	0.604918	0.605047	0.605321	0.606158	0.606745	0.607622	0.608741	0.609763	0.611436	0.61291	0.613694	0.614752	0.616395	0.618875	0.621145	0.623383	0.626352	0.630249	0.636485	0.644625	0.653409	0.662408	0.671824	0.679808	0.687306	0.693557	0.698892	0.703939	0.707607	0.711855	0.714244	0.717411	0.720693	0.727551	0.733612	0.742203	0.751252	0.769203	0.778756	0.795917	0.809261	0.831146	0.853932	0.861657	0.86533
341	0.616207	0.622086	0.622126	0.622458	0.623315	0.624056	0.62497	0.626209	0.627129	0.628851	0.630356	0.631193	0.632305	0.634	0.636289	0.638796	0.640921	0.643783	0.647657	0.653577	0.660888	0.668961	0.676957	0.685622	0.692674	0.699524	0.704682	0.709459	0.713951	0.717105	0.720626	0.722569	0.725496	0.72822	0.734756	0.740268	0.74861	0.757252	0.7751	0.784337	0.801497	0.814716	0.836653	0.859331	0.866957	0.870614
340.5	0.632949	0.638905	0.638952	0.639267	0.640235	0.640962	0.641875	0.643156	0.644131	0.645932	0.647465	0.648108	0.649312	0.651124	0.653435	0.655925	0.658266	0.661125	0.664684	0.67018	0.676987	0.684266	0.691214	0.698935	0.705089	0.711276	0.715454	0.719608	0.723586	0.726147	0.729173	0.730662	0.733066	0.735443	0.741623	0.746899	0.754653	0.762901	0.780639	0.78965	0.806598	0.81987	0.841706	0.864268	0.871848	0.875526
340	0.649529	0.655726	0.656092	0.656698	0.657593	0.658494	0.659295	0.660641	0.662111	0.66371	0.664982	0.66572	0.667024	0.66891	0.671495	0.673947	0.676438	0.679004	0.682248	0.687892	0.693634	0.700342	0.70684	0.713042	0.718077	0.722497	0.725749	0.729664	0.733334	0.73536	0.737299	0.739007	0.740713	0.743015	0.748601	0.753704	0.760781	0.76869	0.784018	0.794398	0.812351	0.826486	0.8477	0.869403	0.875835	0.878129
339.5	0.665295	0.671571	0.672152	0.672593	0.673695	0.674382	0.675175	0.676511	0.677866	0.679641	0.680912	0.681737	0.683141	0.684767	0.687596	0.68984	0.692419	0.695028	0.698009	0.703357	0.708395	0.714542	0.719951	0.725274	0.729655	0.73329	0.735685	0.73895	0.742047	0.743511	0.74501	0.74631	0.747699	0.749534	0.754725	0.759456	0.766167	0.77391	0.788984	0.799178	0.817091	0.831061	0.852311	0.873916	0.880341	0.882531
339	0.680293	0.686843	0.687574	0.68759	0.688996	0.689645	0.690366	0.691695	0.693167	0.694806	0.69617	0.696877	0.698339	0.699908	0.702717	0.704896	0.70764	0.710226	0.713103	0.717891	0.72235	0.727735	0.73236	0.736812	0.740442	0.743304	0.745035	0.747747	0.750352	0.751284	0.75232	0.753195	0.754275	0.755623	0.760542	0.764874	0.771212	0.778716	0.793555	0.803677	0.821589	0.835401	0.856512	0.878043	0.884573	0.886707
338.5	0.694669	0.701378	0.701974	0.702097	0.703274	0.704006	0.704944	0.7061	0.707505	0.709163	0.710658	0.711417	0.712768	0.714415	0.717195	0.719402	0.721995	0.724396	0.727253	0.731654	0.735649	0.74021	0.744031	0.747675	0.750775	0.752895	0.753875	0.756008	0.758088	0.758601	0.759205	0.759661	0.760507	0.761506	0.765954	0.770014	0.776099	0.783372	0.797922	0.80778	0.825774	0.839508	0.86062	0.882068	0.888529	0.890421
338	0.708341	0.715268	0.715715	0.71584	0.71697	0.718003	0.718862	0.719703	0.721455	0.722898	0.724394	0.725015	0.726414	0.728123	0.730819	0.733091	0.73569	0.738046	0.740672	0.744649	0.748193	0.752101	0.755182	0.758093	0.760459	0.761908	0.762349	0.76388	0.765419	0.765317	0.765573	0.765812	0.766123	0.766886	0.771239	0.774948	0.780632	0.787596	0.802296	0.811736	0.829906	0.843225	0.864476	0.885949	0.892297	0.894177
337.5	0.721252	0.728401	0.728713	0.728718	0.729884	0.730945	0.731905	0.732592	0.734282	0.735814	0.737314	0.737744	0.739293	0.740871	0.743675	0.745949	0.748482	0.750705	0.753084	0.756717	0.759989	0.763011	0.765312	0.767856	0.769365	0.770166	0.769957	0.771119	0.772109	0.771669	0.771504	0.771387	0.771593	0.771996	0.77604	0.779387	0.784758	0.791554	0.805981	0.815384	0.833773	0.846982	0.867937	0.889437	0.895688	0.897462
337	0.733562	0.740847	0.741104	0.741061	0.742275	0.743239	0.74428	0.744781	0.746456	0.747965	0.74966	0.749914	0.751435	0.753112	0.755656	0.757994	0.760462	0.762753	0.764912	0.768206	0.771094	0.773428	0.775002	0.776975	0.777972	0.778024	0.777335	0.778033	0.778504	0.777671	0.777347	0.777072	0.77672	0.776885	0.780744	0.783709	0.788842	0.79538	0.809631	0.818956	0.837345	0.850404	0.871403	0.892815	0.899099	0.900626
